date,name,position,frequency
2015-09,GV,micro_vc,1
2015-10,GV,venture_capital,7
2015-11,GV,investment_bank,1
2015-11,GV,corporate_venture_capital,1
2015-11,GV,angel_group,2
2015-11,GV,micro_vc,1
2015-11,GV,accelerator,1
2015-11,GV,venture_capital,10
2015-11,GV,individual,1
2015-12,GV,venture_capital,4
2016-01,GV,angel_group,1
2016-01,GV,others,1
2016-01,GV,venture_capital,10
2016-02,GV,corporate_venture_capital,1
2016-02,GV,venture_capital,5
2016-03,GV,corporate_venture_capital,3
2016-03,GV,others,1
2016-03,GV,venture_capital,12
2016-04,GV,micro_vc,1
2016-04,GV,angel_group,1
2016-04,GV,others,2
2016-04,GV,venture_capital,13
2016-04,GV,individual,1
2016-05,GV,corporate_venture_capital,1
2016-05,GV,accelerator,1
2016-05,GV,venture_capital,3
2016-06,GV,investment_bank,1
2016-06,GV,corporate_venture_capital,1
2016-06,GV,others,1
2016-06,GV,venture_capital,10
2016-06,GV,micro_vc,1
2016-07,GV,venture_capital,6
2016-07,GV,micro_vc,1
2014-08,Sierra.Ventures,venture_capital,3
2014-09,Sierra.Ventures,individual,1
2014-09,Sierra.Ventures,venture_capital,2
2014-09,Sierra.Ventures,micro_vc,1
2014-10,Sierra.Ventures,others,2
2014-10,Sierra.Ventures,accelerator,1
2014-10,Sierra.Ventures,venture_capital,5
2014-10,Sierra.Ventures,individual,3
2014-11,Sierra.Ventures,corporate_venture_capital,1
2014-12,Sierra.Ventures,others,1
2014-12,Sierra.Ventures,venture_capital,2
2014-12,Sierra.Ventures,micro_vc,1
2015-01,Sierra.Ventures,venture_capital,2
2015-03,Sierra.Ventures,venture_capital,1
2015-06,Sierra.Ventures,others,1
2015-08,Sierra.Ventures,venture_capital,1
2015-10,Sierra.Ventures,micro_vc,1
2015-10,Sierra.Ventures,accelerator,1
2015-10,Sierra.Ventures,venture_capital,5
2015-10,Sierra.Ventures,individual,2
2015-12,Sierra.Ventures,corporate_venture_capital,1
2016-01,Sierra.Ventures,venture_capital,1
2016-02,Sierra.Ventures,investment_bank,1
2016-02,Sierra.Ventures,corporate_venture_capital,1
2016-02,Sierra.Ventures,venture_capital,4
2016-03,Sierra.Ventures,corporate_venture_capital,2
2016-03,Sierra.Ventures,venture_capital,2
2016-03,Sierra.Ventures,micro_vc,1
2016-07,Sierra.Ventures,others,2
2016-07,Sierra.Ventures,venture_capital,5
2016-07,Sierra.Ventures,accelerator,1
2014-09,Visionnaire.Ventures,venture_capital,2
2014-09,Visionnaire.Ventures,individual,1
2014-10,Visionnaire.Ventures,accelerator,1
2014-10,Visionnaire.Ventures,venture_capital,2
2014-10,Visionnaire.Ventures,micro_vc,1
2014-11,Visionnaire.Ventures,angel_group,1
2014-11,Visionnaire.Ventures,venture_capital,3
2014-11,Visionnaire.Ventures,micro_vc,1
2015-02,Visionnaire.Ventures,angel_group,1
2015-02,Visionnaire.Ventures,others,1
2015-02,Visionnaire.Ventures,venture_capital,1
2015-02,Visionnaire.Ventures,micro_vc,1
2015-06,Visionnaire.Ventures,accelerator,1
2015-06,Visionnaire.Ventures,venture_capital,1
2015-12,Visionnaire.Ventures,accelerator,1
2015-12,Visionnaire.Ventures,micro_vc,1
2016-01,Visionnaire.Ventures,corporate_venture_capital,1
2016-02,Visionnaire.Ventures,accelerator,1
2016-02,Visionnaire.Ventures,venture_capital,2
2016-02,Visionnaire.Ventures,individual,1
2016-03,Visionnaire.Ventures,accelerator,1
2016-03,Visionnaire.Ventures,venture_capital,1
2016-06,Visionnaire.Ventures,corporate_venture_capital,2
2016-06,Visionnaire.Ventures,venture_capital,2
2014-08,Lightbank,venture_capital,2
2014-09,Lightbank,corporate_venture_capital,1
2014-09,Lightbank,venture_capital,2
2014-10,Lightbank,micro_vc,1
2014-10,Lightbank,others,2
2014-10,Lightbank,angel_group,2
2014-10,Lightbank,venture_capital,6
2014-10,Lightbank,individual,1
2015-01,Lightbank,corporate_venture_capital,1
2015-01,Lightbank,others,1
2015-01,Lightbank,venture_capital,3
2015-02,Lightbank,venture_capital,3
2015-03,Lightbank,others,1
2015-03,Lightbank,venture_capital,2
2015-03,Lightbank,micro_vc,1
2015-05,Lightbank,accelerator,1
2015-05,Lightbank,venture_capital,4
2015-10,Lightbank,venture_capital,4
2015-10,Lightbank,individual,1
2015-12,Lightbank,others,1
2016-04,Lightbank,venture_capital,4
2016-04,Lightbank,micro_vc,1
2016-07,Lightbank,venture_capital,1
2014-08,US.Venture.Partners,venture_capital,2
2014-10,US.Venture.Partners,venture_capital,1
2014-11,US.Venture.Partners,venture_capital,3
2014-11,US.Venture.Partners,micro_vc,1
2015-01,US.Venture.Partners,corporate_venture_capital,1
2015-01,US.Venture.Partners,venture_capital,4
2015-02,US.Venture.Partners,corporate_venture_capital,1
2015-02,US.Venture.Partners,venture_capital,3
2015-03,US.Venture.Partners,corporate_venture_capital,1
2015-03,US.Venture.Partners,venture_capital,2
2015-06,US.Venture.Partners,venture_capital,1
2015-08,US.Venture.Partners,corporate_venture_capital,1
2015-08,US.Venture.Partners,venture_capital,1
2015-09,US.Venture.Partners,corporate_venture_capital,1
2015-09,US.Venture.Partners,venture_capital,2
2015-12,US.Venture.Partners,corporate_venture_capital,1
2015-12,US.Venture.Partners,venture_capital,1
2016-01,US.Venture.Partners,venture_capital,4
2016-03,US.Venture.Partners,venture_capital,3
2016-06,US.Venture.Partners,venture_capital,1
2016-06,US.Venture.Partners,micro_vc,1
2016-07,US.Venture.Partners,venture_capital,1
2014-08,Primary.Venture.Partners,angel_group,1
2014-08,Primary.Venture.Partners,venture_capital,2
2014-08,Primary.Venture.Partners,individual,1
2014-11,Primary.Venture.Partners,others,1
2014-11,Primary.Venture.Partners,venture_capital,1
2014-12,Primary.Venture.Partners,corporate_venture_capital,1
2014-12,Primary.Venture.Partners,others,1
2014-12,Primary.Venture.Partners,venture_capital,1
2014-12,Primary.Venture.Partners,micro_vc,1
2015-01,Primary.Venture.Partners,corporate_venture_capital,1
2015-01,Primary.Venture.Partners,venture_capital,1
2015-01,Primary.Venture.Partners,angel_group,1
2015-03,Primary.Venture.Partners,venture_capital,1
2015-04,Primary.Venture.Partners,corporate_venture_capital,1
2015-04,Primary.Venture.Partners,accelerator,1
2015-04,Primary.Venture.Partners,venture_capital,2
2015-07,Primary.Venture.Partners,individual,1
2015-08,Primary.Venture.Partners,venture_capital,1
2015-08,Primary.Venture.Partners,individual,1
2015-09,Primary.Venture.Partners,venture_capital,1
2016-02,Primary.Venture.Partners,corporate_venture_capital,1
2016-02,Primary.Venture.Partners,accelerator,1
2016-02,Primary.Venture.Partners,venture_capital,3
2016-03,Primary.Venture.Partners,venture_capital,2
2016-03,Primary.Venture.Partners,micro_vc,1
2016-05,Primary.Venture.Partners,others,1
2014-09,BoxGroup,accelerator,1
2014-09,BoxGroup,angel_group,1
2014-09,BoxGroup,venture_capital,6
2014-09,BoxGroup,micro_vc,2
2014-10,BoxGroup,individual,2
2014-10,BoxGroup,others,2
2014-10,BoxGroup,accelerator,1
2014-10,BoxGroup,venture_capital,11
2014-10,BoxGroup,micro_vc,3
2014-11,BoxGroup,micro_vc,1
2014-11,BoxGroup,others,2
2014-11,BoxGroup,angel_group,1
2014-11,BoxGroup,venture_capital,10
2014-11,BoxGroup,individual,1
2015-01,BoxGroup,others,2
2015-01,BoxGroup,individual,1
2015-01,BoxGroup,accelerator,1
2015-01,BoxGroup,venture_capital,16
2015-01,BoxGroup,micro_vc,4
2015-02,BoxGroup,individual,2
2015-02,BoxGroup,others,1
2015-02,BoxGroup,angel_group,3
2015-02,BoxGroup,venture_capital,10
2015-02,BoxGroup,micro_vc,5
2015-03,BoxGroup,individual,1
2015-03,BoxGroup,angel_group,1
2015-03,BoxGroup,others,1
2015-03,BoxGroup,venture_capital,9
2015-03,BoxGroup,micro_vc,1
2015-04,BoxGroup,individual,1
2015-04,BoxGroup,angel_group,2
2015-04,BoxGroup,venture_capital,5
2015-04,BoxGroup,micro_vc,2
2015-05,BoxGroup,venture_capital,2
2015-05,BoxGroup,micro_vc,1
2015-06,BoxGroup,investment_bank,1
2015-06,BoxGroup,accelerator,1
2015-06,BoxGroup,others,1
2015-06,BoxGroup,venture_capital,2
2015-06,BoxGroup,individual,1
2015-07,BoxGroup,micro_vc,3
2015-07,BoxGroup,venture_capital,4
2015-07,BoxGroup,individual,2
2015-08,BoxGroup,angel_group,1
2015-08,BoxGroup,accelerator,1
2015-08,BoxGroup,venture_capital,6
2015-09,BoxGroup,angel_group,1
2015-09,BoxGroup,accelerator,1
2015-09,BoxGroup,venture_capital,3
2015-09,BoxGroup,individual,1
2015-10,BoxGroup,micro_vc,1
2015-10,BoxGroup,venture_capital,4
2015-10,BoxGroup,individual,1
2015-11,BoxGroup,micro_vc,1
2015-11,BoxGroup,corporate_venture_capital,1
2015-11,BoxGroup,others,1
2015-11,BoxGroup,venture_capital,2
2015-11,BoxGroup,accelerator,1
2015-12,BoxGroup,venture_capital,3
2015-12,BoxGroup,accelerator,1
2015-12,BoxGroup,angel_group,1
2016-01,BoxGroup,venture_capital,5
2016-02,BoxGroup,venture_capital,5
2016-02,BoxGroup,micro_vc,2
2016-03,BoxGroup,venture_capital,2
2016-04,BoxGroup,investment_bank,1
2016-04,BoxGroup,corporate_venture_capital,2
2016-04,BoxGroup,venture_capital,8
2016-04,BoxGroup,individual,1
2016-04,BoxGroup,angel_group,1
2016-04,BoxGroup,micro_vc,1
2016-05,BoxGroup,angel_group,1
2016-05,BoxGroup,venture_capital,3
2016-06,BoxGroup,investment_bank,1
2016-06,BoxGroup,venture_capital,3
2016-07,BoxGroup,venture_capital,3
2014-08,Social.Leverage,micro_vc,1
2015-01,Social.Leverage,accelerator,2
2015-01,Social.Leverage,venture_capital,3
2015-03,Social.Leverage,angel_group,2
2015-03,Social.Leverage,venture_capital,4
2015-03,Social.Leverage,micro_vc,1
2015-04,Social.Leverage,others,1
2015-04,Social.Leverage,accelerator,1
2015-05,Social.Leverage,angel_group,1
2015-05,Social.Leverage,venture_capital,9
2015-05,Social.Leverage,micro_vc,2
2015-06,Social.Leverage,accelerator,1
2015-06,Social.Leverage,venture_capital,1
2015-06,Social.Leverage,micro_vc,1
2015-08,Social.Leverage,others,1
2015-08,Social.Leverage,venture_capital,2
2015-09,Social.Leverage,accelerator,1
2015-09,Social.Leverage,venture_capital,1
2015-09,Social.Leverage,micro_vc,1
2016-01,Social.Leverage,others,2
2016-01,Social.Leverage,venture_capital,4
2016-03,Social.Leverage,accelerator,2
2016-06,Social.Leverage,venture_capital,2
2016-07,Social.Leverage,venture_capital,1
2014-08,OrbiMed,investment_bank,1
2014-08,OrbiMed,venture_capital,5
2014-09,OrbiMed,investment_bank,1
2014-09,OrbiMed,others,1
2014-09,OrbiMed,venture_capital,3
2014-10,OrbiMed,investment_bank,1
2014-10,OrbiMed,others,2
2014-10,OrbiMed,venture_capital,1
2014-12,OrbiMed,venture_capital,8
2015-01,OrbiMed,investment_bank,1
2015-01,OrbiMed,others,1
2015-03,OrbiMed,venture_capital,1
2015-04,OrbiMed,corporate_venture_capital,1
2015-04,OrbiMed,venture_capital,5
2015-05,OrbiMed,venture_capital,1
2015-06,OrbiMed,venture_capital,4
2015-07,OrbiMed,investment_bank,1
2015-08,OrbiMed,investment_bank,1
2015-08,OrbiMed,corporate_venture_capital,1
2015-08,OrbiMed,others,1
2015-08,OrbiMed,venture_capital,4
2015-09,OrbiMed,others,1
2015-09,OrbiMed,venture_capital,8
2015-10,OrbiMed,others,3
2015-10,OrbiMed,venture_capital,10
2015-11,OrbiMed,venture_capital,5
2015-12,OrbiMed,corporate_venture_capital,1
2015-12,OrbiMed,others,1
2015-12,OrbiMed,venture_capital,3
2016-01,OrbiMed,venture_capital,6
2016-03,OrbiMed,corporate_venture_capital,1
2016-03,OrbiMed,venture_capital,1
2016-05,OrbiMed,venture_capital,1
2016-06,OrbiMed,others,1
2014-09,Semil.Shah,venture_capital,1
2014-09,Semil.Shah,micro_vc,1
2014-10,Semil.Shah,micro_vc,2
2014-10,Semil.Shah,others,2
2014-10,Semil.Shah,venture_capital,13
2014-10,Semil.Shah,individual,1
2014-11,Semil.Shah,venture_capital,3
2014-12,Semil.Shah,accelerator,2
2014-12,Semil.Shah,venture_capital,3
2015-01,Semil.Shah,others,1
2015-01,Semil.Shah,venture_capital,5
2015-01,Semil.Shah,accelerator,1
2015-02,Semil.Shah,individual,1
2015-02,Semil.Shah,corporate_venture_capital,1
2015-02,Semil.Shah,venture_capital,10
2015-02,Semil.Shah,angel_group,1
2015-02,Semil.Shah,others,2
2015-03,Semil.Shah,corporate_venture_capital,1
2015-03,Semil.Shah,venture_capital,4
2015-04,Semil.Shah,angel_group,1
2015-04,Semil.Shah,others,2
2015-04,Semil.Shah,individual,3
2015-04,Semil.Shah,accelerator,4
2015-04,Semil.Shah,venture_capital,7
2015-04,Semil.Shah,micro_vc,2
2015-05,Semil.Shah,others,3
2015-05,Semil.Shah,angel_group,1
2015-05,Semil.Shah,corporate_venture_capital,1
2015-05,Semil.Shah,accelerator,2
2015-05,Semil.Shah,venture_capital,6
2015-05,Semil.Shah,individual,2
2015-06,Semil.Shah,others,1
2015-06,Semil.Shah,venture_capital,7
2015-06,Semil.Shah,angel_group,1
2015-06,Semil.Shah,individual,2
2015-07,Semil.Shah,venture_capital,2
2015-07,Semil.Shah,micro_vc,2
2015-09,Semil.Shah,accelerator,1
2015-10,Semil.Shah,individual,1
2015-10,Semil.Shah,angel_group,1
2015-10,Semil.Shah,others,1
2015-10,Semil.Shah,venture_capital,8
2015-10,Semil.Shah,micro_vc,2
2015-11,Semil.Shah,venture_capital,3
2015-11,Semil.Shah,micro_vc,1
2016-01,Semil.Shah,venture_capital,1
2016-01,Semil.Shah,individual,3
2016-02,Semil.Shah,micro_vc,1
2016-02,Semil.Shah,others,1
2016-02,Semil.Shah,accelerator,1
2016-03,Semil.Shah,individual,2
2016-03,Semil.Shah,venture_capital,3
2016-03,Semil.Shah,micro_vc,3
2016-04,Semil.Shah,others,1
2016-04,Semil.Shah,venture_capital,9
2016-04,Semil.Shah,individual,1
2016-04,Semil.Shah,accelerator,1
2016-04,Semil.Shah,angel_group,1
2016-04,Semil.Shah,micro_vc,2
2014-09,dot406.Ventures,investment_bank,1
2014-09,dot406.Ventures,venture_capital,1
2014-11,dot406.Ventures,accelerator,1
2014-11,dot406.Ventures,venture_capital,2
2015-01,dot406.Ventures,corporate_venture_capital,1
2015-01,dot406.Ventures,venture_capital,5
2015-03,dot406.Ventures,venture_capital,1
2015-04,dot406.Ventures,venture_capital,1
2015-08,dot406.Ventures,venture_capital,1
2015-09,dot406.Ventures,venture_capital,3
2015-09,dot406.Ventures,individual,1
2015-10,dot406.Ventures,others,1
2015-10,dot406.Ventures,venture_capital,3
2016-02,dot406.Ventures,others,1
2016-04,dot406.Ventures,venture_capital,1
2016-05,dot406.Ventures,venture_capital,2
2016-07,dot406.Ventures,venture_capital,3
2014-08,BAM.Ventures,venture_capital,1
2014-08,BAM.Ventures,individual,1
2014-11,BAM.Ventures,accelerator,2
2014-11,BAM.Ventures,venture_capital,1
2014-12,BAM.Ventures,venture_capital,2
2015-01,BAM.Ventures,venture_capital,3
2015-01,BAM.Ventures,angel_group,1
2015-01,BAM.Ventures,micro_vc,1
2015-02,BAM.Ventures,venture_capital,1
2015-04,BAM.Ventures,venture_capital,1
2015-05,BAM.Ventures,corporate_venture_capital,1
2015-05,BAM.Ventures,others,1
2015-05,BAM.Ventures,venture_capital,3
2015-05,BAM.Ventures,micro_vc,3
2015-05,BAM.Ventures,accelerator,1
2015-05,BAM.Ventures,angel_group,1
2015-05,BAM.Ventures,individual,2
2015-07,BAM.Ventures,accelerator,1
2015-07,BAM.Ventures,venture_capital,2
2015-08,BAM.Ventures,corporate_venture_capital,2
